date,title,price,characteristics,num_photos,extra_characteristics,inmobiliaria,barrio,id,page_suffix,city
2024-10-14,"Piso en plaza de les Olles, Sant Pere - Santa Caterina i la Ribera, Barcelona",2.000€/mes,2 hab.80 m²Planta 4ª exterior sin ascensor,1/35,Alquiler de temporada,/pro/all4flat/,ciutat-vella,/inmueble/106176640/,pagina-24,barcelona
2024-10-14,"Piso en via Laietana, 12, Sant Pere - Santa Caterina i la Ribera, Barcelona",3.150€/mes,2 hab.130 m²Planta 3ª exterior con ascensor,1/16,NA,/pro/home-select/,ciutat-vella,/inmueble/98205601/,pagina-24,barcelona
2024-10-14,"Piso en calle del Doctor Dou, El Raval, Barcelona",2.200€/mes,4 hab.111 m²Planta 2ª exterior sin ascensor,1/31,Alquiler de temporada,/pro/p08104534/,ciutat-vella,/inmueble/106175560/,pagina-24,barcelona
2024-10-14,"Piso en calle de l'Arc de Sant Agustí, El Raval, Barcelona",1.300€/mes,2 hab.58 m²Planta 1ª,1/21,Apartamento,/pro/casamona-real-estate/,ciutat-vella,/inmueble/84640170/,pagina-24,barcelona
2024-10-14,"Piso en calle de la Junta de Comerç, El Raval, Barcelona",1.200€/mes,2 hab.65 m²Planta 2ª exterior con ascensor11 oct,1/19,Alquiler de temporada,/pro/rightplace/,ciutat-vella,/inmueble/106234466/,pagina-24,barcelona
2024-10-14,"Piso en calle de la Junta de Comerç, El Raval, Barcelona",1.100€/mes,1 hab.35 m²Planta 4ª exterior con ascensor,1/10,Alquiler de temporadaApartamento,/pro/rightplace/,ciutat-vella,/inmueble/105736743/,pagina-24,barcelona
2024-10-14,"Piso en calle del Marquès de la Mina, La Barceloneta, Barcelona",1.290€/mes1.400 €8%,1 hab.35 m²Bajo exterior sin ascensor07 oct,1/20,Alquiler de temporadaApartamento,NA,ciutat-vella,/inmueble/106189894/,pagina-24,barcelona
2024-10-14,"Piso en calle de Gravina, El Raval, Barcelona",3.500€/mes,2 hab.82 m²Planta 2ª exterior con ascensor,1/21,NA,/pro/harper-real-estate-inmobiliaria/,ciutat-vella,/inmueble/104270600/,pagina-24,barcelona
2024-10-14,"Piso en calle del Doctor Aiguader, Sant Pere - Santa Caterina i la Ribera, Barcelona",2.400€/mesGarajeopc.180 €/mes,2 hab.90 m²Planta 1ª exterior con ascensor,1/22,NA,/pro/lasose-properties-investments/,ciutat-vella,/inmueble/101373361/,pagina-24,barcelona
2024-10-14,"Piso en calle de Lancaster 8, El Raval, Barcelona",1.690€/mes,2 hab.105 m²Planta 1ª interior sin ascensor,1/29,NA,NA,ciutat-vella,/inmueble/103477930/,pagina-24,barcelona
2024-10-14,"Piso en calle del Carme, El Raval, Barcelona",1.300€/mes,3 hab.60 m²exterior sin ascensor,1/27,Alquiler de temporada,/pro/fincasbarnaflat/,ciutat-vella,/inmueble/102232853/,pagina-24,barcelona
2024-10-14,"Piso en calle de Gravina, El Raval, Barcelona",3.050€/mesGaraje incluido,2 hab.70 m²Planta 2ª exterior,1/26,NA,/pro/casamona-real-estate/,ciutat-vella,/inmueble/96023077/,pagina-24,barcelona
2024-10-14,"Piso en calle de Felícia Fuster I Viladecans, La Barceloneta, Barcelona",1.900€/mes,2 hab.56 m²Bajo exterior con ascensor,1/30,NA,/pro/atemporal/,ciutat-vella,/inmueble/98341191/,pagina-24,barcelona
2024-10-14,"Piso en calle Nou de la Rambla, El Raval, Barcelona",1.500€/mes,3 hab.80 m²Planta 4ª exterior sin ascensor,1/37,NA,/pro/harper-real-estate-inmobiliaria/,ciutat-vella,/inmueble/101226075/,pagina-24,barcelona
2024-10-14,"Piso en calle de l'Arc de Sant Pau, El Raval, Barcelona",1.150€/mes,1 hab.74 m²Planta 1ª exterior con ascensor,1/29,NA,/pro/albium-properties/,ciutat-vella,/inmueble/106024914/,pagina-24,barcelona
2024-10-14,"Piso en calle de Gravina, El Raval, Barcelona",3.500€/mes,2 hab.87 m²Planta 2ª exterior con ascensor,1/16,Alquiler de temporada,NA,ciutat-vella,/inmueble/88868779/,pagina-24,barcelona
2024-10-14,"Piso en paseo de Colom, 11, El Gòtic, Barcelona",3.200€/mesGaraje incluido,2 hab.91 m²Planta 3ª exterior con ascensor,1/39,Alquiler de temporada,NA,ciutat-vella,/inmueble/102097639/,pagina-24,barcelona
2024-10-14,"Piso en calle d'en Gignàs, El Gòtic, Barcelona",3.000€/mes,3 hab.102 m²Planta 1ª con ascensor,1/22,NA,/pro/casamona-real-estate/,ciutat-vella,/inmueble/104670475/,pagina-24,barcelona
2024-10-14,"Piso en calle del Doctor Aiguader, Sant Pere - Santa Caterina i la Ribera, Barcelona",2.500€/mesGarajeopc.180 €/mes,2 hab.90 m²Planta 1ª exterior con ascensor,1/26,NA,/pro/harper-real-estate-inmobiliaria/,ciutat-vella,/inmueble/101339487/,pagina-24,barcelona
2024-10-14,"Piso en calle de la Carabassa, El Gòtic, Barcelona",2.500€/mes,1 hab.46 m²Planta 2ª exterior con ascensor,1/22,Apartamento,/pro/harper-real-estate-inmobiliaria/,ciutat-vella,/inmueble/105500913/,pagina-24,barcelona
2024-10-14,"Piso en calle de Gravina, El Raval, Barcelona",3.500€/mes,2 hab.87 m²Planta 2ª exterior con ascensor,1/16,Alquiler de temporada,NA,ciutat-vella,/inmueble/88868779/,pagina-25,barcelona
2024-10-14,"Piso en calle del Doctor Aiguader, Sant Pere - Santa Caterina i la Ribera, Barcelona",2.500€/mesGarajeopc.180 €/mes,2 hab.90 m²Planta 1ª exterior con ascensor,1/26,NA,/pro/harper-real-estate-inmobiliaria/,ciutat-vella,/inmueble/101339487/,pagina-25,barcelona
2024-10-14,"Piso en paseo de Colom, 11, El Gòtic, Barcelona",3.200€/mesGaraje incluido,2 hab.91 m²Planta 3ª exterior con ascensor,1/39,Alquiler de temporada,NA,ciutat-vella,/inmueble/102097639/,pagina-25,barcelona
2024-10-14,"Piso en calle dels Flassaders, Sant Pere - Santa Caterina i la Ribera, Barcelona",1.695€/mes,2 hab.56 m²Planta 1ª con ascensor,1/21,NA,/pro/shbarcelona/,ciutat-vella,/inmueble/94699050/,pagina-25,barcelona
2024-10-14,"Piso en El Gòtic, Barcelona",2.400€/mes,3 hab.92 m²exterior,1/19,Alquiler de temporada,/pro/atipika/,ciutat-vella,/inmueble/104710957/,pagina-25,barcelona
2024-10-14,"Piso en calle de Bertrellans, 5, El Gòtic, Barcelona",2.400€/mes,1 hab.90 m²Planta 4ª exterior con ascensor,1/29,Alquiler de temporada,NA,ciutat-vella,/inmueble/105589265/,pagina-25,barcelona
2024-10-14,"Piso en rambla La, El Raval, Barcelona",1.930€/mes2.144 €10%,2 hab.78 m²Planta 3ª con ascensor,1/23,NA,NA,ciutat-vella,/inmueble/98966115/,pagina-25,barcelona
2024-10-14,"Piso en El Gòtic, Barcelona",3.900€/mes,1 hab.87 m²Planta 3ª exterior con ascensor,1/40,NA,/pro/livingbarcelona/,ciutat-vella,/inmueble/106044745/,pagina-25,barcelona
2024-10-14,"Piso en ronda de Sant Pau, 7, El Raval, Barcelona",750€/mes,1 hab.60 m²Planta 4ª exterior sin ascensor11 oct,1/24,NA,NA,ciutat-vella,/inmueble/106232575/,pagina-25,barcelona
2024-10-14,"Estudio en calle de Ferran, El Gòtic, Barcelona",950€/mes,45 m²Planta 1ª exterior sin ascensor08 oct,1/9,NA,/pro/rsgroup/,ciutat-vella,/inmueble/106201149/,pagina-25,barcelona
2024-10-14,"Piso en calle Passatge d'Elisabets, El Raval, Barcelona",2.750€/mes,1 hab.60 m²Planta 1ª exterior con ascensor,1/18,Alquiler de temporadaApartamento,NA,ciutat-vella,/inmueble/100751325/,pagina-25,barcelona
2024-10-14,"Piso en calle Ample, El Gòtic, Barcelona",2.600€/mes,1 hab.60 m²Planta 3ª exterior con ascensor,1/17,Alquiler de temporadaApartamento,NA,ciutat-vella,/inmueble/93217648/,pagina-25,barcelona
2024-10-14,"Piso en calle del Mar, 49, La Barceloneta, Barcelona",1.400€/mes,3 hab.70 m²Semi-sótano interior sin ascensor,1/20,NA,/pro/skyflats/,ciutat-vella,/inmueble/106136528/,pagina-25,barcelona
2024-10-14,"Piso en calle de Milans, 11, El Gòtic, Barcelona",1.000€/mes,1 hab.45 m²Planta 2ª exterior con ascensor,1/20,Alquiler de temporada,/pro/skyflats/,ciutat-vella,/inmueble/89399071/,pagina-25,barcelona
2024-10-14,"Piso en de la paloma, 5, El Raval, Barcelona",1.350€/mes,2 hab.62 m²Planta 2ª exterior con ascensor,1/17,Alquiler de temporada,/pro/atemporal/,ciutat-vella,/inmueble/85969278/,pagina-25,barcelona
2024-10-14,"Piso en Sant Pere - Santa Caterina i la Ribera, Barcelona",2.250€/mesGaraje incluido,2 hab.84 m²Planta 8ª exterior con ascensor,1/22,NA,/pro/gestio-dimmobles-almendros/,ciutat-vella,/inmueble/102956507/,pagina-25,barcelona
2024-10-14,"Piso en calle de la Fusteria, 4, El Gòtic, Barcelona",2.550€/mes,2 hab.90 m²Planta 3ª exterior con ascensor,1/22,Alquiler de temporadaVistas al mar,NA,ciutat-vella,/inmueble/106004018/,pagina-25,barcelona
2024-10-14,"Piso en calle d'Aroles, El Gòtic, Barcelona",1.650€/mes,1 hab.38 m²Planta 1ª exterior con ascensor,1/15,NA,/pro/guinotprunera-barcelona/,ciutat-vella,/inmueble/105528215/,pagina-25,barcelona
2024-10-14,"Piso en rambla La, El Raval, Barcelona",1.840€/mes,1 hab.47 m²Planta 4ª con ascensor,1/17,Apartamento,NA,ciutat-vella,/inmueble/98813552/,pagina-25,barcelona
2024-10-14,"Ático en paseo de Circumvaŀlació, Sant Pere - Santa Caterina i la Ribera, Barcelona",2.700€/mes,1 hab.135 m²Planta 5ª sin ascensor,1/25,NA,/pro/rsgroup/,ciutat-vella,/inmueble/105816874/,pagina-25,barcelona
2024-10-14,"Piso en calle de la Canuda, El Gòtic, Barcelona",1.700€/mes1.800 €6%,4 hab.140 m²Planta 4ª exterior sin ascensor,1/7,Alquiler de temporada,NA,ciutat-vella,/inmueble/102794278/,pagina-25,barcelona
2024-10-14,"Piso en calle de Verdaguer i Callís, Sant Pere - Santa Caterina i la Ribera, Barcelona",1.495€/mes,2 hab.45 m²Planta 3ª exterior sin ascensor,1/21,Apartamento,/pro/locabarcelona/,ciutat-vella,/inmueble/104217260/,pagina-25,barcelona
2024-10-14,"Piso en calle de Ferlandina, El Raval, Barcelona",1.200€/mes,1 hab.50 m²Planta 2ª exterior sin ascensor,1/22,Apartamento,/pro/rsgroup/,ciutat-vella,/inmueble/39583384/,pagina-25,barcelona
2024-10-14,"Piso en calle del Marquès de la Quadra, La Barceloneta, Barcelona",1.795€/mes,2 hab.50 m²Planta 3ª exterior con ascensor,1/21,NA,/pro/locabarcelona/,ciutat-vella,/inmueble/101474775/,pagina-25,barcelona
2024-10-14,"Piso en calle de la Pescateria, Sant Pere - Santa Caterina i la Ribera, Barcelona",1.695€/mes,2 hab.68 m²Planta 1ª exterior con ascensor,1/30,NA,/pro/locabarcelona/,ciutat-vella,/inmueble/99898960/,pagina-25,barcelona
2024-10-14,"Piso en calle de Ferran, El Gòtic, Barcelona",2.167€/mes,2 hab.76 m²Planta 3ª con ascensor,1/19,NA,NA,ciutat-vella,/inmueble/102264014/,pagina-25,barcelona
2024-10-14,"Piso en calle de la Mercè, El Gòtic, Barcelona",1.800€/mes,3 hab.74 m²Planta 2ª exterior con ascensor,1/29,NA,/pro/locabarcelona/,ciutat-vella,/inmueble/105277193/,pagina-25,barcelona
2024-10-14,"Piso en calle d'en Carabassa, El Gòtic, Barcelona",2.103€/mes,1 hab.50 m²Planta 2ª con ascensor,1/13,Apartamento,NA,ciutat-vella,/inmueble/95815869/,pagina-25,barcelona
2024-10-14,"Piso en raval, s/n, El Raval, Barcelona",1.500€/mes,3 hab.90 m²Planta 4ª exterior sin ascensor,1/22,Alquiler de temporada,NA,ciutat-vella,/inmueble/106148535/,pagina-25,barcelona
2024-10-14,"Piso en calle del Pou de la Cadena, Sant Pere - Santa Caterina i la Ribera, Barcelona",2.240€/mes,2 hab.80 m²Planta 2ª con ascensor,1/9,NA,NA,ciutat-vella,/inmueble/95431572/,pagina-25,barcelona
2024-10-14,"Piso en calle de Ferran, El Gòtic, Barcelona",2.167€/mes,2 hab.76 m²Planta 3ª con ascensor,1/19,NA,NA,ciutat-vella,/inmueble/102264014/,pagina-26,barcelona
2024-10-14,"Piso en calle del Pou de la Cadena, Sant Pere - Santa Caterina i la Ribera, Barcelona",2.240€/mes,2 hab.80 m²Planta 3ª con ascensor,1/9,NA,NA,ciutat-vella,/inmueble/95636450/,pagina-26,barcelona
2024-10-14,"Piso en calle de la Canuda, El Gòtic, Barcelona",1.700€/mes1.800 €6%,4 hab.140 m²Planta 4ª exterior sin ascensor,1/7,Alquiler de temporada,NA,ciutat-vella,/inmueble/102794278/,pagina-26,barcelona
2024-10-14,"Piso en calle de Verdaguer i Callís, Sant Pere - Santa Caterina i la Ribera, Barcelona",1.495€/mes,2 hab.45 m²Planta 3ª exterior sin ascensor,1/21,Apartamento,/pro/locabarcelona/,ciutat-vella,/inmueble/104217260/,pagina-26,barcelona
2024-10-14,"Piso en calle de Picalquers, s/n, El Raval, Barcelona",1.550€/mes,1 hab.40 m²Planta 4ª exterior sin ascensor,1/20,Apartamento,NA,ciutat-vella,/inmueble/104342232/,pagina-26,barcelona
2024-10-14,"Piso en calle del Doctor Aiguader, Sant Pere - Santa Caterina i la Ribera, Barcelona",2.200€/mesGaraje incluido,2 hab.72 m²Planta 1ª exterior con ascensor,1/25,NA,/pro/casamona-real-estate/,ciutat-vella,/inmueble/101892821/,pagina-26,barcelona
2024-10-14,"Dúplex en calle Ample, El Gòtic, Barcelona",2.400€/mes,1 hab.120 m²Planta 5ª exterior sin ascensor,1/39,NA,/pro/rfg-propertiesinvestments/,ciutat-vella,/inmueble/105612410/,pagina-26,barcelona
2024-10-14,"Piso en calle de la Mercè, El Gòtic, Barcelona",2.000€/mes,2 hab.63 m²exterior con ascensor,1/25,NA,/pro/marcove/,ciutat-vella,/inmueble/101550383/,pagina-26,barcelona
2024-10-14,"Piso en calle de la Mercè, El Gòtic, Barcelona",2.000€/mes,3 hab.95 m²exterior con ascensor,1/27,Vistas al mar,/pro/marcove/,ciutat-vella,/inmueble/98760462/,pagina-26,barcelona
2024-10-14,"Piso en calle de Rull, 9, El Gòtic, Barcelona",2.500€/mes,2 hab.110 m²Planta 2ª exterior sin ascensor,1/41,NA,NA,ciutat-vella,/inmueble/105567410/,pagina-26,barcelona
2024-10-14,"Piso en calle de les Basses de Sant Pere, s/n, Sant Pere - Santa Caterina i la Ribera, Barcelona",3.500€/mes,2 hab.150 m²Planta 2ª exterior con ascensor,1/57,Alquiler de temporada,NA,ciutat-vella,/inmueble/105491927/,pagina-26,barcelona
2024-10-14,"Piso en calle Ample, El Gòtic, Barcelona",1.300€/mes,1 hab.55 m²Planta 3ª exterior sin ascensor,1/26,Apartamento,/pro/chic-room-properties/,ciutat-vella,/inmueble/94075303/,pagina-26,barcelona
2024-10-14,"Piso en calle del Portal Nou, Sant Pere - Santa Caterina i la Ribera, Barcelona",1.180€/mes1.285 €8%,1 hab.33 m²Planta 5ª exterior con ascensor,1/16,Apartamento,/pro/locabarcelona/,ciutat-vella,/inmueble/103911402/,pagina-26,barcelona
2024-10-14,"Ático en calle de Sant Sever, El Gòtic, Barcelona",2.500€/mes,2 hab.107 m²Planta 4ª exterior sin ascensor,1/39,NA,/pro/mapa-in/,ciutat-vella,/inmueble/104892640/,pagina-26,barcelona
2024-10-14,"Piso en calle de la Neu de Sant Cugat, Sant Pere - Santa Caterina i la Ribera, Barcelona",1.350€/mes,1 hab.41 m²Planta 5ª exterior sin ascensor,1/22,Alquiler de temporadaApartamento,/pro/lodging-apartments/,ciutat-vella,/inmueble/105019269/,pagina-26,barcelona
2024-10-14,"Dúplex en calle dels Tres Llits, El Gòtic, Barcelona",2.500€/mes,1 hab.83 m²Bajo exterior sin ascensor,1/33,NA,/pro/albium-properties/,ciutat-vella,/inmueble/104990341/,pagina-26,barcelona
2024-10-14,"Ático en calle del Portal Nou, Sant Pere - Santa Caterina i la Ribera, Barcelona",1.400€/mes,1 hab.50 m²Planta 5ª exterior sin ascensor08 oct,1/15,Alquiler de temporada,NA,ciutat-vella,/inmueble/106206287/,pagina-26,barcelona
2024-10-14,"Piso en calle del Doctor Aiguader, Sant Pere - Santa Caterina i la Ribera, Barcelona",2.200€/mesGaraje incluido,2 hab.90 m²Planta 1ª exterior con ascensor,1/22,NA,/pro/mc-consulting/,ciutat-vella,/inmueble/104277243/,pagina-26,barcelona
2024-10-14,"Ático en calle d'Elisabets, El Raval, Barcelona",1.150€/mes,2 hab.46 m²Planta 4ª exterior sin ascensor,1/25,NA,NA,ciutat-vella,/inmueble/102896632/,pagina-26,barcelona
2024-10-14,"Piso en calle de Gravina, El Raval, Barcelona",3.350€/mes,2 hab.75 m²Planta 2ª exterior con ascensor,1/24,NA,/pro/rsgroup/,ciutat-vella,/inmueble/92698100/,pagina-26,barcelona
2024-10-14,"Piso en Sant Pere - Santa Caterina i la Ribera, Barcelona",1.400€/mes,2 hab.90 m²Planta 3ª exterior sin ascensor08 oct,1/31,NA,NA,ciutat-vella,/inmueble/101233928/,pagina-26,barcelona
2024-10-14,"Piso en calle de l'Arc de Sant Ramon del Call, El Gòtic, Barcelona",2.800€/mes,4 hab.90 m²Planta 2ª exterior con ascensor,1/47,NA,/pro/barna-finc/,ciutat-vella,/inmueble/102884911/,pagina-26,barcelona
2024-10-14,"Piso en plaza Square de Sant Miquel, El Gòtic, Barcelona",3.500€/mes,2 hab.160 m²Planta 3ª exterior con ascensor,1/15,NA,NA,ciutat-vella,/inmueble/105764282/,pagina-26,barcelona
2024-10-14,"Piso en calle de les Basses de Sant Pere, Sant Pere - Santa Caterina i la Ribera, Barcelona",2.095€/mes,1 hab.85 m²exterior sin ascensor,1/42,NA,/pro/locabarcelona/,ciutat-vella,/inmueble/105203812/,pagina-26,barcelona
2024-10-14,"Piso en paseo de Joan de Borbó, La Barceloneta, Barcelona",6.000€/mes,1 hab.70 m²exterior con ascensor,1/44,Vistas al marLujo,/pro/casamona-real-estate/,ciutat-vella,/inmueble/82139315/,pagina-26,barcelona
2024-10-14,"Piso en paseo de Colom, El Gòtic, Barcelona",3.900€/mes,1 hab.87 m²Planta 3ª exterior con ascensor,1/54,Vistas al mar,/pro/gdt-realty-union/,ciutat-vella,/inmueble/106098869/,pagina-26,barcelona
2024-10-14,"Piso en avenida del Portal de l'Àngel, 18, El Gòtic, Barcelona",3.200€/mes,3 hab.110 m²Planta 3ª exterior con ascensor,1/29,NA,NA,ciutat-vella,/inmueble/90169237/,pagina-26,barcelona
2024-10-14,"Piso en calle de l'Escar, La Barceloneta, Barcelona",7.000€/mesGaraje incluido,2 hab.110 m²Planta 5ª exterior,1/26,Lujo,/pro/casamona-real-estate/,ciutat-vella,/inmueble/105159007/,pagina-26,barcelona
2024-10-14,"Piso en calle de la Fusina, Sant Pere - Santa Caterina i la Ribera, Barcelona",2.350€/mes,3 hab.122 m²Planta 2ª exterior sin ascensor,1/23,Alquiler de temporada,/pro/equinox-urban-housing/,ciutat-vella,/inmueble/97283295/,pagina-26,barcelona
2024-10-14,"Piso en calle de l'Arc de Sant Agustí, El Raval, Barcelona",1.500€/mes,2 hab.65 m²Planta 3ª exterior con ascensor,1/26,Alquiler de temporada,NA,ciutat-vella,/inmueble/104435285/,pagina-26,barcelona
2024-10-14,"Piso en avenida del Portal de l'Àngel, 18, El Gòtic, Barcelona",3.200€/mes,3 hab.110 m²Planta 3ª exterior con ascensor,1/29,NA,NA,ciutat-vella,/inmueble/90169237/,pagina-27,barcelona
2024-10-14,"Piso en calle Gíriti, Sant Pere - Santa Caterina i la Ribera, Barcelona",1.850€/mes,1 hab.60 m²Planta 2ª exterior con ascensor11 oct,1/12,Apartamento,NA,ciutat-vella,/inmueble/106029410/,pagina-27,barcelona
2024-10-14,"Estudio en calle Nou de la Rambla, s/n, El Raval, Barcelona",1.490€/mes,50 m²Planta 1ª exterior sin ascensor,1/10,NA,/pro/enter-coliving/,ciutat-vella,/inmueble/98864746/,pagina-27,barcelona
2024-10-14,"Ático en paseo Walkway de Joan de Borbó, La Barceloneta, Barcelona",2.495€/mes,2 hab.90 m²Planta 6ª exterior con ascensor,1/25,Vistas al marAlquiler de temporada,NA,ciutat-vella,/inmueble/92451251/,pagina-27,barcelona
2024-10-14,"Piso en calle de la Fusteria, El Gòtic, Barcelona",2.850€/mes,2 hab.79 m²Planta 3ª exterior con ascensor,1/49,Vistas al mar,NA,ciutat-vella,/inmueble/104812513/,pagina-27,barcelona
2024-10-14,"Ático en calle de Freixures, Sant Pere - Santa Caterina i la Ribera, Barcelona",1.485€/mes,1 hab.36 m²Planta 4ª exterior sin ascensor,1/18,Alquiler de temporada,/pro/p08105884/,ciutat-vella,/inmueble/106022826/,pagina-27,barcelona
2024-10-14,"Piso en Felícia Fuster I Viladecans, La Barceloneta, Barcelona",1.150€/mes,2 hab.37 m²Planta 3ª exterior sin ascensor,1/11,Alquiler de temporadaVistas al marApartamento,/pro/p08105884/,ciutat-vella,/inmueble/97447785/,pagina-27,barcelona
2024-10-14,"Dúplex en calle del Marquès de la Mina, 13, La Barceloneta, Barcelona",1.300€/mes,1 hab.70 m²Bajo exterior sin ascensor,1/18,Alquiler de temporada,/pro/skyflats/,ciutat-vella,/inmueble/31006342/,pagina-27,barcelona
2024-10-14,"Piso en ginebra, 23, La Barceloneta, Barcelona",1.800€/mes,3 hab.100 m²Planta 5ª exterior sin ascensor,1/14,Alquiler de temporada,/pro/skyflats/,ciutat-vella,/inmueble/32010138/,pagina-27,barcelona
2024-10-14,"Piso en calle d'en Rosic, Sant Pere - Santa Caterina i la Ribera, Barcelona",1.650€/mes,1 hab.90 m²Planta 2ª exterior con ascensor,1/43,Alquiler de temporada,NA,ciutat-vella,/inmueble/106073901/,pagina-27,barcelona
2024-10-14,"Piso en plaza de Pau Vila, Sant Pere - Santa Caterina i la Ribera, Barcelona",4.850€/mesGarajeopc.275 €/mes,3 hab.160 m²Planta 3ª exterior con ascensor,1/27,Alquiler de temporadaVistas al mar,NA,ciutat-vella,/inmueble/88331204/,pagina-27,barcelona
2024-10-14,"Ático en calle de Freixures, Sant Pere - Santa Caterina i la Ribera, Barcelona",1.705€/mes,1 hab.37 m²Planta 4ª exterior sin ascensor,1/20,Alquiler de temporada,/pro/p08105884/,ciutat-vella,/inmueble/106022556/,pagina-27,barcelona
2024-10-14,"Piso en calle de ginebra, 25, La Barceloneta, Barcelona",900€/mes,1 hab.45 m²Planta 1ª exterior sin ascensor,1/9,Alquiler de temporada,/pro/skyflats/,ciutat-vella,/inmueble/32305948/,pagina-27,barcelona
2024-10-14,"Piso en tallers, 6, El Raval, Barcelona",1.400€/mes,1 hab.65 m²Planta 4ª exterior con ascensor,1/16,Alquiler de temporada,/pro/skyflats/,ciutat-vella,/inmueble/31135655/,pagina-27,barcelona
